id,category,subcategory,clean_text,corrupt_text,clean_label,corrupt_label,target_tokens,target_positions,difficulty,expected_layer_sensitivity,notes
1888,intensity,diminisher_vs_intensifier,The experience was absolutely wonderful,The experience was not very wonderful,positive,neutral,"['absolutely', 'not very', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs not very with wonderful
1889,intensity,diminisher_vs_intensifier,The experience was incredibly fantastic,The experience was hardly fantastic,positive,neutral,"['incredibly', 'hardly', 'fantastic']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs hardly with fantastic
1890,intensity,diminisher_vs_intensifier,The experience was absolutely excellent,The experience was barely excellent,positive,neutral,"['absolutely', 'barely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs barely with excellent
1891,intensity,diminisher_vs_intensifier,The experience was incredibly superb,The experience was hardly superb,positive,neutral,"['incredibly', 'hardly', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs hardly with superb
1892,intensity,diminisher_vs_intensifier,The experience was completely incredible,The experience was scarcely incredible,positive,neutral,"['completely', 'scarcely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs scarcely with incredible
1893,intensity,diminisher_vs_intensifier,The experience was extremely wonderful,The experience was only slightly wonderful,positive,neutral,"['extremely', 'only slightly', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs only slightly with wonderful
1894,intensity,diminisher_vs_intensifier,The experience was extremely amazing,The experience was not very amazing,positive,neutral,"['extremely', 'not very', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs not very with amazing
1895,intensity,diminisher_vs_intensifier,The experience was absolutely incredible,The experience was scarcely incredible,positive,neutral,"['absolutely', 'scarcely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs scarcely with incredible
1896,intensity,diminisher_vs_intensifier,The experience was completely superb,The experience was scarcely superb,positive,neutral,"['completely', 'scarcely', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs scarcely with superb
1897,intensity,diminisher_vs_intensifier,The experience was completely outstanding,The experience was only slightly outstanding,positive,neutral,"['completely', 'only slightly', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs only slightly with outstanding
1898,intensity,diminisher_vs_intensifier,The experience was completely outstanding,The experience was not very outstanding,positive,neutral,"['completely', 'not very', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs not very with outstanding
1899,intensity,diminisher_vs_intensifier,The experience was completely outstanding,The experience was barely outstanding,positive,neutral,"['completely', 'barely', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs barely with outstanding
1900,intensity,diminisher_vs_intensifier,The experience was absolutely fantastic,The experience was barely fantastic,positive,neutral,"['absolutely', 'barely', 'fantastic']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs barely with fantastic
1901,intensity,diminisher_vs_intensifier,The experience was completely excellent,The experience was hardly excellent,positive,neutral,"['completely', 'hardly', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs hardly with excellent
1902,intensity,diminisher_vs_intensifier,The experience was incredibly fantastic,The experience was scarcely fantastic,positive,neutral,"['incredibly', 'scarcely', 'fantastic']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs scarcely with fantastic
1903,intensity,diminisher_vs_intensifier,The experience was incredibly superb,The experience was only slightly superb,positive,neutral,"['incredibly', 'only slightly', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs only slightly with superb
1904,intensity,diminisher_vs_intensifier,The experience was incredibly spectacular,The experience was scarcely spectacular,positive,neutral,"['incredibly', 'scarcely', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs scarcely with spectacular
1905,intensity,diminisher_vs_intensifier,The experience was extremely excellent,The experience was barely excellent,positive,neutral,"['extremely', 'barely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs barely with excellent
1906,intensity,diminisher_vs_intensifier,The experience was extremely spectacular,The experience was hardly spectacular,positive,neutral,"['extremely', 'hardly', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs hardly with spectacular
1907,intensity,diminisher_vs_intensifier,The experience was completely magnificent,The experience was hardly magnificent,positive,neutral,"['completely', 'hardly', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs hardly with magnificent
1908,intensity,diminisher_vs_intensifier,The experience was utterly brilliant,The experience was not very brilliant,positive,neutral,"['utterly', 'not very', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs not very with brilliant
1909,intensity,diminisher_vs_intensifier,The experience was incredibly outstanding,The experience was scarcely outstanding,positive,neutral,"['incredibly', 'scarcely', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs scarcely with outstanding
1910,intensity,diminisher_vs_intensifier,The experience was absolutely brilliant,The experience was only slightly brilliant,positive,neutral,"['absolutely', 'only slightly', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs only slightly with brilliant
1911,intensity,diminisher_vs_intensifier,The experience was absolutely spectacular,The experience was not very spectacular,positive,neutral,"['absolutely', 'not very', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs not very with spectacular
1912,intensity,diminisher_vs_intensifier,The experience was utterly wonderful,The experience was not very wonderful,positive,neutral,"['utterly', 'not very', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs not very with wonderful
1913,intensity,diminisher_vs_intensifier,The experience was extremely spectacular,The experience was scarcely spectacular,positive,neutral,"['extremely', 'scarcely', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs scarcely with spectacular
1914,intensity,diminisher_vs_intensifier,The experience was absolutely excellent,The experience was hardly excellent,positive,neutral,"['absolutely', 'hardly', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs hardly with excellent
1915,intensity,diminisher_vs_intensifier,The experience was incredibly wonderful,The experience was hardly wonderful,positive,neutral,"['incredibly', 'hardly', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs hardly with wonderful
1916,intensity,diminisher_vs_intensifier,The experience was completely spectacular,The experience was scarcely spectacular,positive,neutral,"['completely', 'scarcely', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs scarcely with spectacular
1917,intensity,diminisher_vs_intensifier,The experience was incredibly brilliant,The experience was hardly brilliant,positive,neutral,"['incredibly', 'hardly', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs hardly with brilliant
1918,intensity,diminisher_vs_intensifier,The experience was extremely magnificent,The experience was barely magnificent,positive,neutral,"['extremely', 'barely', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs barely with magnificent
1919,intensity,diminisher_vs_intensifier,The experience was incredibly wonderful,The experience was hardly wonderful,positive,neutral,"['incredibly', 'hardly', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs hardly with wonderful
1920,intensity,diminisher_vs_intensifier,The experience was extremely outstanding,The experience was barely outstanding,positive,neutral,"['extremely', 'barely', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs barely with outstanding
1921,intensity,diminisher_vs_intensifier,The experience was incredibly incredible,The experience was only slightly incredible,positive,neutral,"['incredibly', 'only slightly', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs only slightly with incredible
1922,intensity,diminisher_vs_intensifier,The experience was incredibly magnificent,The experience was hardly magnificent,positive,neutral,"['incredibly', 'hardly', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs hardly with magnificent
1923,intensity,diminisher_vs_intensifier,The experience was incredibly excellent,The experience was barely excellent,positive,neutral,"['incredibly', 'barely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs barely with excellent
1924,intensity,diminisher_vs_intensifier,The experience was utterly wonderful,The experience was barely wonderful,positive,neutral,"['utterly', 'barely', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs barely with wonderful
1925,intensity,diminisher_vs_intensifier,The experience was incredibly spectacular,The experience was not very spectacular,positive,neutral,"['incredibly', 'not very', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs not very with spectacular
1926,intensity,diminisher_vs_intensifier,The experience was extremely brilliant,The experience was only slightly brilliant,positive,neutral,"['extremely', 'only slightly', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs only slightly with brilliant
1927,intensity,diminisher_vs_intensifier,The experience was absolutely wonderful,The experience was barely wonderful,positive,neutral,"['absolutely', 'barely', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs barely with wonderful
1928,intensity,diminisher_vs_intensifier,The experience was absolutely excellent,The experience was barely excellent,positive,neutral,"['absolutely', 'barely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs barely with excellent
1929,intensity,diminisher_vs_intensifier,The experience was completely wonderful,The experience was only slightly wonderful,positive,neutral,"['completely', 'only slightly', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs only slightly with wonderful
1930,intensity,diminisher_vs_intensifier,The experience was utterly outstanding,The experience was only slightly outstanding,positive,neutral,"['utterly', 'only slightly', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs only slightly with outstanding
1931,intensity,diminisher_vs_intensifier,The experience was utterly superb,The experience was not very superb,positive,neutral,"['utterly', 'not very', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs not very with superb
1932,intensity,diminisher_vs_intensifier,The experience was extremely excellent,The experience was only slightly excellent,positive,neutral,"['extremely', 'only slightly', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs only slightly with excellent
1933,intensity,diminisher_vs_intensifier,The experience was completely incredible,The experience was scarcely incredible,positive,neutral,"['completely', 'scarcely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs scarcely with incredible
1934,intensity,diminisher_vs_intensifier,The experience was utterly amazing,The experience was barely amazing,positive,neutral,"['utterly', 'barely', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs barely with amazing
1935,intensity,diminisher_vs_intensifier,The experience was absolutely outstanding,The experience was scarcely outstanding,positive,neutral,"['absolutely', 'scarcely', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs scarcely with outstanding
1936,intensity,diminisher_vs_intensifier,The experience was completely superb,The experience was barely superb,positive,neutral,"['completely', 'barely', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs barely with superb
1937,intensity,diminisher_vs_intensifier,The experience was extremely magnificent,The experience was only slightly magnificent,positive,neutral,"['extremely', 'only slightly', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs only slightly with magnificent
