id,category,subcategory,clean_text,corrupt_text,clean_label,corrupt_label,target_tokens,target_positions,difficulty,expected_layer_sensitivity,notes,Context
2483,intensity,scale_variation,The restaurant was wonderful,The restaurant was horrible,positive,negative,"['wonderful', 'horrible']",4,easy,"[2, 3, 4]",Scale variation: wonderful (pos 4) vs horrible (pos 0),Scale variation
2484,intensity,scale_variation,The product was amazing,The product was terrible,positive,negative,"['amazing', 'terrible']",4,easy,"[2, 3, 4]",Scale variation: amazing (pos 4) vs terrible (pos 0),Scale variation
2485,intensity,scale_variation,The movie was fine,The movie was wonderful,neutral,positive,"['fine', 'wonderful']",4,easy,"[2, 3, 4]",Scale variation: fine (pos 2) vs wonderful (pos 4),Scale variation
2486,intensity,scale_variation,The product was average,The product was nice,neutral,positive,"['average', 'nice']",4,easy,"[2, 3, 4]",Scale variation: average (pos 2) vs nice (pos 3),Scale variation
2487,intensity,scale_variation,The book was horrible,The book was pleasant,negative,positive,"['horrible', 'pleasant']",4,easy,"[2, 3, 4]",Scale variation: horrible (pos 0) vs pleasant (pos 3),Scale variation
2488,intensity,scale_variation,The book was poor,The book was average,negative,neutral,"['poor', 'average']",4,easy,"[2, 3, 4]",Scale variation: poor (pos 1) vs average (pos 2),Scale variation
2489,intensity,scale_variation,The movie was average,The movie was poor,neutral,negative,"['average', 'poor']",4,easy,"[2, 3, 4]",Scale variation: average (pos 2) vs poor (pos 1),Scale variation
2490,intensity,scale_variation,The restaurant was okay,The restaurant was bad,neutral,negative,"['okay', 'bad']",4,easy,"[2, 3, 4]",Scale variation: okay (pos 2) vs bad (pos 1),Scale variation
2491,intensity,scale_variation,The restaurant was good,The restaurant was bad,positive,negative,"['good', 'bad']",4,easy,"[2, 3, 4]",Scale variation: good (pos 3) vs bad (pos 1),Scale variation
2492,intensity,scale_variation,The movie was average,The movie was poor,neutral,negative,"['average', 'poor']",4,easy,"[2, 3, 4]",Scale variation: average (pos 2) vs poor (pos 1),Scale variation
2493,intensity,scale_variation,The restaurant was average,The restaurant was awful,neutral,negative,"['average', 'awful']",4,easy,"[2, 3, 4]",Scale variation: average (pos 2) vs awful (pos 0),Scale variation
2494,intensity,scale_variation,The movie was poor,The movie was excellent,negative,positive,"['poor', 'excellent']",4,easy,"[2, 3, 4]",Scale variation: poor (pos 1) vs excellent (pos 4),Scale variation
2495,intensity,scale_variation,The restaurant was okay,The restaurant was bad,neutral,negative,"['okay', 'bad']",4,easy,"[2, 3, 4]",Scale variation: okay (pos 2) vs bad (pos 1),Scale variation
2496,intensity,scale_variation,The restaurant was okay,The restaurant was good,neutral,positive,"['okay', 'good']",4,easy,"[2, 3, 4]",Scale variation: okay (pos 2) vs good (pos 3),Scale variation
2497,intensity,scale_variation,The book was poor,The book was nice,negative,positive,"['poor', 'nice']",4,easy,"[2, 3, 4]",Scale variation: poor (pos 1) vs nice (pos 3),Scale variation
2498,intensity,scale_variation,The book was good,The book was terrible,positive,negative,"['good', 'terrible']",4,easy,"[2, 3, 4]",Scale variation: good (pos 3) vs terrible (pos 0),Scale variation
2499,intensity,scale_variation,The product was poor,The product was excellent,negative,positive,"['poor', 'excellent']",4,easy,"[2, 3, 4]",Scale variation: poor (pos 1) vs excellent (pos 4),Scale variation
2500,intensity,scale_variation,The book was pleasant,The book was wonderful,positive,positive,"['pleasant', 'wonderful']",4,easy,"[2, 3, 4]",Scale variation: pleasant (pos 3) vs wonderful (pos 4),Scale variation
2501,intensity,scale_variation,The book was excellent,The book was average,positive,neutral,"['excellent', 'average']",4,easy,"[2, 3, 4]",Scale variation: excellent (pos 4) vs average (pos 2),Scale variation
2502,intensity,scale_variation,The movie was awful,The movie was average,negative,neutral,"['awful', 'average']",4,easy,"[2, 3, 4]",Scale variation: awful (pos 0) vs average (pos 2),Scale variation
2503,intensity,scale_variation,The book was poor,The book was nice,negative,positive,"['poor', 'nice']",4,easy,"[2, 3, 4]",Scale variation: poor (pos 1) vs nice (pos 3),Scale variation
2504,intensity,scale_variation,The restaurant was okay,The restaurant was terrible,neutral,negative,"['okay', 'terrible']",4,easy,"[2, 3, 4]",Scale variation: okay (pos 2) vs terrible (pos 0),Scale variation
2505,intensity,scale_variation,The book was wonderful,The book was pleasant,positive,positive,"['wonderful', 'pleasant']",4,easy,"[2, 3, 4]",Scale variation: wonderful (pos 4) vs pleasant (pos 3),Scale variation
2506,intensity,scale_variation,The book was terrible,The book was good,negative,positive,"['terrible', 'good']",4,easy,"[2, 3, 4]",Scale variation: terrible (pos 0) vs good (pos 3),Scale variation
2507,intensity,scale_variation,The book was pleasant,The book was wonderful,positive,positive,"['pleasant', 'wonderful']",4,easy,"[2, 3, 4]",Scale variation: pleasant (pos 3) vs wonderful (pos 4),Scale variation
2508,intensity,scale_variation,The movie was fine,The movie was wonderful,neutral,positive,"['fine', 'wonderful']",4,easy,"[2, 3, 4]",Scale variation: fine (pos 2) vs wonderful (pos 4),Scale variation
2509,intensity,scale_variation,The book was disappointing,The book was wonderful,negative,positive,"['disappointing', 'wonderful']",4,easy,"[2, 3, 4]",Scale variation: disappointing (pos 1) vs wonderful (pos 4),Scale variation
2510,intensity,scale_variation,The book was wonderful,The book was disappointing,positive,negative,"['wonderful', 'disappointing']",4,easy,"[2, 3, 4]",Scale variation: wonderful (pos 4) vs disappointing (pos 1),Scale variation
2511,intensity,scale_variation,The book was nice,The book was awful,positive,negative,"['nice', 'awful']",4,easy,"[2, 3, 4]",Scale variation: nice (pos 3) vs awful (pos 0),Scale variation
2512,intensity,scale_variation,The product was awful,The product was nice,negative,positive,"['awful', 'nice']",4,easy,"[2, 3, 4]",Scale variation: awful (pos 0) vs nice (pos 3),Scale variation
2513,intensity,scale_variation,The book was bad,The book was amazing,negative,positive,"['bad', 'amazing']",4,easy,"[2, 3, 4]",Scale variation: bad (pos 1) vs amazing (pos 4),Scale variation
2514,intensity,scale_variation,The restaurant was terrible,The restaurant was bad,negative,negative,"['terrible', 'bad']",4,easy,"[2, 3, 4]",Scale variation: terrible (pos 0) vs bad (pos 1),Scale variation
2515,intensity,scale_variation,The restaurant was amazing,The restaurant was bad,positive,negative,"['amazing', 'bad']",4,easy,"[2, 3, 4]",Scale variation: amazing (pos 4) vs bad (pos 1),Scale variation
2516,intensity,scale_variation,The movie was poor,The movie was excellent,negative,positive,"['poor', 'excellent']",4,easy,"[2, 3, 4]",Scale variation: poor (pos 1) vs excellent (pos 4),Scale variation
2517,intensity,scale_variation,The book was okay,The book was good,neutral,positive,"['okay', 'good']",4,easy,"[2, 3, 4]",Scale variation: okay (pos 2) vs good (pos 3),Scale variation
2518,intensity,scale_variation,The restaurant was wonderful,The restaurant was fine,positive,neutral,"['wonderful', 'fine']",4,easy,"[2, 3, 4]",Scale variation: wonderful (pos 4) vs fine (pos 2),Scale variation
2519,intensity,scale_variation,The product was excellent,The product was nice,positive,positive,"['excellent', 'nice']",4,easy,"[2, 3, 4]",Scale variation: excellent (pos 4) vs nice (pos 3),Scale variation
2520,intensity,scale_variation,The movie was awful,The movie was poor,negative,negative,"['awful', 'poor']",4,easy,"[2, 3, 4]",Scale variation: awful (pos 0) vs poor (pos 1),Scale variation
2521,intensity,scale_variation,The book was disappointing,The book was horrible,negative,negative,"['disappointing', 'horrible']",4,easy,"[2, 3, 4]",Scale variation: disappointing (pos 1) vs horrible (pos 0),Scale variation
2522,intensity,scale_variation,The movie was wonderful,The movie was disappointing,positive,negative,"['wonderful', 'disappointing']",4,easy,"[2, 3, 4]",Scale variation: wonderful (pos 4) vs disappointing (pos 1),Scale variation
2523,intensity,scale_variation,The book was disappointing,The book was fine,negative,neutral,"['disappointing', 'fine']",4,easy,"[2, 3, 4]",Scale variation: disappointing (pos 1) vs fine (pos 2),Scale variation
2524,intensity,scale_variation,The book was okay,The book was good,neutral,positive,"['okay', 'good']",4,easy,"[2, 3, 4]",Scale variation: okay (pos 2) vs good (pos 3),Scale variation
2525,intensity,scale_variation,The product was fine,The product was wonderful,neutral,positive,"['fine', 'wonderful']",4,easy,"[2, 3, 4]",Scale variation: fine (pos 2) vs wonderful (pos 4),Scale variation
2526,intensity,scale_variation,The movie was nice,The movie was average,positive,neutral,"['nice', 'average']",4,easy,"[2, 3, 4]",Scale variation: nice (pos 3) vs average (pos 2),Scale variation
2527,intensity,scale_variation,The book was terrible,The book was bad,negative,negative,"['terrible', 'bad']",4,easy,"[2, 3, 4]",Scale variation: terrible (pos 0) vs bad (pos 1),Scale variation
2528,intensity,scale_variation,The movie was okay,The movie was good,neutral,positive,"['okay', 'good']",4,easy,"[2, 3, 4]",Scale variation: okay (pos 2) vs good (pos 3),Scale variation
2529,intensity,scale_variation,The book was pleasant,The book was horrible,positive,negative,"['pleasant', 'horrible']",4,easy,"[2, 3, 4]",Scale variation: pleasant (pos 3) vs horrible (pos 0),Scale variation
2530,intensity,scale_variation,The product was average,The product was nice,neutral,positive,"['average', 'nice']",4,easy,"[2, 3, 4]",Scale variation: average (pos 2) vs nice (pos 3),Scale variation
2531,intensity,scale_variation,The product was okay,The product was amazing,neutral,positive,"['okay', 'amazing']",4,easy,"[2, 3, 4]",Scale variation: okay (pos 2) vs amazing (pos 4),Scale variation
2532,intensity,scale_variation,The restaurant was nice,The restaurant was awful,positive,negative,"['nice', 'awful']",4,easy,"[2, 3, 4]",Scale variation: nice (pos 3) vs awful (pos 0),Scale variation
2533,intensity,scale_variation,The book was okay,The book was amazing,neutral,positive,"['okay', 'amazing']",4,easy,"[2, 3, 4]",Scale variation: okay (pos 2) vs amazing (pos 4),Scale variation
2534,intensity,scale_variation,The product was average,The product was excellent,neutral,positive,"['average', 'excellent']",4,easy,"[2, 3, 4]",Scale variation: average (pos 2) vs excellent (pos 4),Scale variation
2535,intensity,scale_variation,The restaurant was poor,The restaurant was average,negative,neutral,"['poor', 'average']",4,easy,"[2, 3, 4]",Scale variation: poor (pos 1) vs average (pos 2),Scale variation
2536,intensity,scale_variation,The product was poor,The product was nice,negative,positive,"['poor', 'nice']",4,easy,"[2, 3, 4]",Scale variation: poor (pos 1) vs nice (pos 3),Scale variation
2537,intensity,scale_variation,The movie was amazing,The movie was okay,positive,neutral,"['amazing', 'okay']",4,easy,"[2, 3, 4]",Scale variation: amazing (pos 4) vs okay (pos 2),Scale variation
2538,intensity,scale_variation,The restaurant was terrible,The restaurant was good,negative,positive,"['terrible', 'good']",4,easy,"[2, 3, 4]",Scale variation: terrible (pos 0) vs good (pos 3),Scale variation
2539,intensity,scale_variation,The book was good,The book was bad,positive,negative,"['good', 'bad']",4,easy,"[2, 3, 4]",Scale variation: good (pos 3) vs bad (pos 1),Scale variation
2540,intensity,scale_variation,The restaurant was wonderful,The restaurant was horrible,positive,negative,"['wonderful', 'horrible']",4,easy,"[2, 3, 4]",Scale variation: wonderful (pos 4) vs horrible (pos 0),Scale variation
2541,intensity,scale_variation,The restaurant was terrible,The restaurant was amazing,negative,positive,"['terrible', 'amazing']",4,easy,"[2, 3, 4]",Scale variation: terrible (pos 0) vs amazing (pos 4),Scale variation
2542,intensity,scale_variation,The movie was fine,The movie was pleasant,neutral,positive,"['fine', 'pleasant']",4,easy,"[2, 3, 4]",Scale variation: fine (pos 2) vs pleasant (pos 3),Scale variation
2543,intensity,scale_variation,The book was good,The book was terrible,positive,negative,"['good', 'terrible']",4,easy,"[2, 3, 4]",Scale variation: good (pos 3) vs terrible (pos 0),Scale variation
2544,intensity,scale_variation,The product was nice,The product was excellent,positive,positive,"['nice', 'excellent']",4,easy,"[2, 3, 4]",Scale variation: nice (pos 3) vs excellent (pos 4),Scale variation
2545,intensity,scale_variation,The book was horrible,The book was pleasant,negative,positive,"['horrible', 'pleasant']",4,easy,"[2, 3, 4]",Scale variation: horrible (pos 0) vs pleasant (pos 3),Scale variation
2546,intensity,scale_variation,The product was pleasant,The product was horrible,positive,negative,"['pleasant', 'horrible']",4,easy,"[2, 3, 4]",Scale variation: pleasant (pos 3) vs horrible (pos 0),Scale variation
2547,intensity,scale_variation,The movie was pleasant,The movie was fine,positive,neutral,"['pleasant', 'fine']",4,easy,"[2, 3, 4]",Scale variation: pleasant (pos 3) vs fine (pos 2),Scale variation
2548,intensity,scale_variation,The restaurant was okay,The restaurant was amazing,neutral,positive,"['okay', 'amazing']",4,easy,"[2, 3, 4]",Scale variation: okay (pos 2) vs amazing (pos 4),Scale variation
2549,intensity,scale_variation,The product was awful,The product was average,negative,neutral,"['awful', 'average']",4,easy,"[2, 3, 4]",Scale variation: awful (pos 0) vs average (pos 2),Scale variation
2550,intensity,scale_variation,The movie was amazing,The movie was bad,positive,negative,"['amazing', 'bad']",4,easy,"[2, 3, 4]",Scale variation: amazing (pos 4) vs bad (pos 1),Scale variation
2551,intensity,scale_variation,The book was okay,The book was bad,neutral,negative,"['okay', 'bad']",4,easy,"[2, 3, 4]",Scale variation: okay (pos 2) vs bad (pos 1),Scale variation
2552,intensity,scale_variation,The product was terrible,The product was okay,negative,neutral,"['terrible', 'okay']",4,easy,"[2, 3, 4]",Scale variation: terrible (pos 0) vs okay (pos 2),Scale variation
2553,intensity,scale_variation,The restaurant was bad,The restaurant was good,negative,positive,"['bad', 'good']",4,easy,"[2, 3, 4]",Scale variation: bad (pos 1) vs good (pos 3),Scale variation
2554,intensity,scale_variation,The movie was wonderful,The movie was fine,positive,neutral,"['wonderful', 'fine']",4,easy,"[2, 3, 4]",Scale variation: wonderful (pos 4) vs fine (pos 2),Scale variation
2555,intensity,scale_variation,The book was nice,The book was poor,positive,negative,"['nice', 'poor']",4,easy,"[2, 3, 4]",Scale variation: nice (pos 3) vs poor (pos 1),Scale variation
